Organism Latin Name,Level 1 Category,Level 2 Category,KEGG ID,Pathway Name,URL
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Translation,ko03010,Ribosome,https://www.kegg.jp/pathway/ming03010
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Translation,ko00970,Aminoacyl-tRNA biosynthesis,https://www.kegg.jp/pathway/ming00970
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Translation,ko03013,Nucleocytoplasmic transport,https://www.kegg.jp/pathway/ming03013
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,https://www.kegg.jp/pathway/ming03015
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Translation,ko03008,Ribosome biogenesis in eukaryotes,https://www.kegg.jp/pathway/ming03008
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko03060,Protein export,https://www.kegg.jp/pathway/ming03060
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,https://www.kegg.jp/pathway/ming04141
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko04130,SNARE interactions in vesicular transport,https://www.kegg.jp/pathway/ming04130
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,https://www.kegg.jp/pathway/ming04120
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko04122,Sulfur relay system,https://www.kegg.jp/pathway/ming04122
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,https://www.kegg.jp/pathway/ming03050
Macadamia integrifolia (macadamia nut),Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,https://www.kegg.jp/pathway/ming03018
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03030,DNA replication,https://www.kegg.jp/pathway/ming03030
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03410,Base excision repair,https://www.kegg.jp/pathway/ming03410
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03420,Nucleotide excision repair,https://www.kegg.jp/pathway/ming03420
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03430,Mismatch repair,https://www.kegg.jp/pathway/ming03430
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,https://www.kegg.jp/pathway/ming03440
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03450,Non-homologous end-joining,https://www.kegg.jp/pathway/ming03450
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Replication and repair,ko03460,Fanconi anemia pathway,https://www.kegg.jp/pathway/ming03460
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Chromosome,ko03082,ATP-dependent chromatin remodeling,https://www.kegg.jp/pathway/ming03082
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Chromosome,ko03083,Polycomb repressive complex,https://www.kegg.jp/pathway/ming03083
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Information processing in viruses,ko03250,Viral life cycle - HIV-1,https://www.kegg.jp/pathway/ming03250
Macadamia integrifolia (macadamia nut),Genetic Information Processing,Information processing in viruses,ko03272,Virion - Hepatitis viruses,https://www.kegg.jp/pathway/ming03272
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Membrane transport,ko02010,ABC transporters,https://www.kegg.jp/pathway/ming02010
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Signal transduction,ko04016,MAPK signaling pathway - plant,https://www.kegg.jp/pathway/ming04016
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,https://www.kegg.jp/pathway/ming04070
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Signal transduction,ko04075,Plant hormone signal transduction,https://www.kegg.jp/pathway/ming04075
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Signaling molecules and interaction,ko04082,Neuroactive ligand signaling,https://www.kegg.jp/pathway/ming04082
Macadamia integrifolia (macadamia nut),Environmental Information Processing,Signaling molecules and interaction,ko04081,Hormone signaling,https://www.kegg.jp/pathway/ming04081
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04144,Endocytosis,https://www.kegg.jp/pathway/ming04144
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04145,Phagosome,https://www.kegg.jp/pathway/ming04145
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04142,Lysosome,https://www.kegg.jp/pathway/ming04142
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04146,Peroxisome,https://www.kegg.jp/pathway/ming04146
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,https://www.kegg.jp/pathway/ming04136
Macadamia integrifolia (macadamia nut),Cellular Processes,Transport and catabolism,ko04148,Efferocytosis,https://www.kegg.jp/pathway/ming04148
Macadamia integrifolia (macadamia nut),Cellular Processes,Cell motility,ko04814,Motor proteins,https://www.kegg.jp/pathway/ming04814
Macadamia integrifolia (macadamia nut),Cellular Processes,Cell motility,ko04820,Cytoskeleton in muscle cells,https://www.kegg.jp/pathway/ming04820
Macadamia integrifolia (macadamia nut),Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,https://www.kegg.jp/pathway/ming04620
Macadamia integrifolia (macadamia nut),Organismal Systems,Digestive system,ko04977,Vitamin digestion and absorption,https://www.kegg.jp/pathway/ming04977
Macadamia integrifolia (macadamia nut),Organismal Systems,Digestive system,ko04981,Folate transport and metabolism,https://www.kegg.jp/pathway/ming04981
Macadamia integrifolia (macadamia nut),Organismal Systems,Development and regeneration,ko04382,Cornified envelope formation,https://www.kegg.jp/pathway/ming04382
Macadamia integrifolia (macadamia nut),Organismal Systems,Environmental adaptation,ko04712,Circadian rhythm - plant,https://www.kegg.jp/pathway/ming04712
Macadamia integrifolia (macadamia nut),Organismal Systems,Environmental adaptation,ko04626,Plant-pathogen interaction,https://www.kegg.jp/pathway/ming04626
Macadamia integrifolia (macadamia nut),Human Diseases,Infectious disease: bacterial,ko05100,Bacterial invasion of epithelial cells,https://www.kegg.jp/pathway/ming05100
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01100,Metabolic pathways,https://www.kegg.jp/pathway/tss01100
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01110,Biosynthesis of secondary metabolites,https://www.kegg.jp/pathway/tss01110
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01200,Carbon metabolism,https://www.kegg.jp/pathway/tss01200
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01210,2-Oxocarboxylic acid metabolism,https://www.kegg.jp/pathway/tss01210
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,https://www.kegg.jp/pathway/tss01212
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01230,Biosynthesis of amino acids,https://www.kegg.jp/pathway/tss01230
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01232,Nucleotide metabolism,https://www.kegg.jp/pathway/tss01232
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01250,Biosynthesis of nucleotide sugars,https://www.kegg.jp/pathway/tss01250
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01240,Biosynthesis of cofactors,https://www.kegg.jp/pathway/tss01240
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01310,Nitrogen cycle,https://www.kegg.jp/pathway/tss01310
Telopea speciosissima (New South Wales waratah),Metabolism,Global and overview maps,ko01320,Sulfur cycle,https://www.kegg.jp/pathway/tss01320
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00010,Glycolysis / Gluconeogenesis,https://www.kegg.jp/pathway/tss00010
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00020,Citrate cycle (TCA cycle),https://www.kegg.jp/pathway/tss00020
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00030,Pentose phosphate pathway,https://www.kegg.jp/pathway/tss00030
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00040,Pentose and glucuronate interconversions,https://www.kegg.jp/pathway/tss00040
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00051,Fructose and mannose metabolism,https://www.kegg.jp/pathway/tss00051
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00052,Galactose metabolism,https://www.kegg.jp/pathway/tss00052
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00053,Ascorbate and aldarate metabolism,https://www.kegg.jp/pathway/tss00053
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00500,Starch and sucrose metabolism,https://www.kegg.jp/pathway/tss00500
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00620,Pyruvate metabolism,https://www.kegg.jp/pathway/tss00620
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00630,Glyoxylate and dicarboxylate metabolism,https://www.kegg.jp/pathway/tss00630
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00640,Propanoate metabolism,https://www.kegg.jp/pathway/tss00640
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00650,Butanoate metabolism,https://www.kegg.jp/pathway/tss00650
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00660,C5-Branched dibasic acid metabolism,https://www.kegg.jp/pathway/tss00660
Telopea speciosissima (New South Wales waratah),Metabolism,Carbohydrate metabolism,ko00562,Inositol phosphate metabolism,https://www.kegg.jp/pathway/tss00562
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00190,Oxidative phosphorylation,https://www.kegg.jp/pathway/tss00190
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00195,Photosynthesis,https://www.kegg.jp/pathway/tss00195
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00196,Photosynthesis - antenna proteins,https://www.kegg.jp/pathway/tss00196
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00710,Carbon fixation by Calvin cycle,https://www.kegg.jp/pathway/tss00710
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00910,Nitrogen metabolism,https://www.kegg.jp/pathway/tss00910
Telopea speciosissima (New South Wales waratah),Metabolism,Energy metabolism,ko00920,Sulfur metabolism,https://www.kegg.jp/pathway/tss00920
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00061,Fatty acid biosynthesis,https://www.kegg.jp/pathway/tss00061
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00062,Fatty acid elongation,https://www.kegg.jp/pathway/tss00062
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00071,Fatty acid degradation,https://www.kegg.jp/pathway/tss00071
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00073,"Cutin, suberine and wax biosynthesis",https://www.kegg.jp/pathway/tss00073
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00100,Steroid biosynthesis,https://www.kegg.jp/pathway/tss00100
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00561,Glycerolipid metabolism,https://www.kegg.jp/pathway/tss00561
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00564,Glycerophospholipid metabolism,https://www.kegg.jp/pathway/tss00564
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00565,Ether lipid metabolism,https://www.kegg.jp/pathway/tss00565
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00600,Sphingolipid metabolism,https://www.kegg.jp/pathway/tss00600
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00590,Arachidonic acid metabolism,https://www.kegg.jp/pathway/tss00590
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00591,Linoleic acid metabolism,https://www.kegg.jp/pathway/tss00591
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko00592,alpha-Linolenic acid metabolism,https://www.kegg.jp/pathway/tss00592
Telopea speciosissima (New South Wales waratah),Metabolism,Lipid metabolism,ko01040,Biosynthesis of unsaturated fatty acids,https://www.kegg.jp/pathway/tss01040
Telopea speciosissima (New South Wales waratah),Metabolism,Nucleotide metabolism,ko00230,Purine metabolism,https://www.kegg.jp/pathway/tss00230
Telopea speciosissima (New South Wales waratah),Metabolism,Nucleotide metabolism,ko00240,Pyrimidine metabolism,https://www.kegg.jp/pathway/tss00240
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00250,"Alanine, aspartate and glutamate metabolism",https://www.kegg.jp/pathway/tss00250
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00260,"Glycine, serine and threonine metabolism",https://www.kegg.jp/pathway/tss00260
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00270,Cysteine and methionine metabolism,https://www.kegg.jp/pathway/tss00270
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",https://www.kegg.jp/pathway/tss00280
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00290,"Valine, leucine and isoleucine biosynthesis",https://www.kegg.jp/pathway/tss00290
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00300,Lysine biosynthesis,https://www.kegg.jp/pathway/tss00300
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00310,Lysine degradation,https://www.kegg.jp/pathway/tss00310
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00220,Arginine biosynthesis,https://www.kegg.jp/pathway/tss00220
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00330,Arginine and proline metabolism,https://www.kegg.jp/pathway/tss00330
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00340,Histidine metabolism,https://www.kegg.jp/pathway/tss00340
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00350,Tyrosine metabolism,https://www.kegg.jp/pathway/tss00350
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00360,Phenylalanine metabolism,https://www.kegg.jp/pathway/tss00360
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00380,Tryptophan metabolism,https://www.kegg.jp/pathway/tss00380
Telopea speciosissima (New South Wales waratah),Metabolism,Amino acid metabolism,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",https://www.kegg.jp/pathway/tss00400
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00410,beta-Alanine metabolism,https://www.kegg.jp/pathway/tss00410
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00430,Taurine and hypotaurine metabolism,https://www.kegg.jp/pathway/tss00430
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00440,Phosphonate and phosphinate metabolism,https://www.kegg.jp/pathway/tss00440
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00450,Selenocompound metabolism,https://www.kegg.jp/pathway/tss00450
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00460,Cyanoamino acid metabolism,https://www.kegg.jp/pathway/tss00460
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00470,D-Amino acid metabolism,https://www.kegg.jp/pathway/tss00470
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,https://www.kegg.jp/pathway/tss00480
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00520,Amino sugar and nucleotide sugar metabolism,https://www.kegg.jp/pathway/tss00520
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00541,Biosynthesis of various nucleotide sugars,https://www.kegg.jp/pathway/tss00541
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,https://www.kegg.jp/pathway/tss00510
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00513,Various types of N-glycan biosynthesis,https://www.kegg.jp/pathway/tss00513
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00514,Other types of O-glycan biosynthesis,https://www.kegg.jp/pathway/tss00514
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00531,Glycosaminoglycan degradation,https://www.kegg.jp/pathway/tss00531
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,https://www.kegg.jp/pathway/tss00563
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,https://www.kegg.jp/pathway/tss00601
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00603,Glycosphingolipid biosynthesis - globo and isoglobo series,https://www.kegg.jp/pathway/tss00603
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00604,Glycosphingolipid biosynthesis - ganglio series,https://www.kegg.jp/pathway/tss00604
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00511,Other glycan degradation,https://www.kegg.jp/pathway/tss00511
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00540,Lipopolysaccharide biosynthesis,https://www.kegg.jp/pathway/tss00540
Telopea speciosissima (New South Wales waratah),Metabolism,Glycan biosynthesis and metabolism,ko00543,Exopolysaccharide biosynthesis,https://www.kegg.jp/pathway/tss00543
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00730,Thiamine metabolism,https://www.kegg.jp/pathway/tss00730
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00740,Riboflavin metabolism,https://www.kegg.jp/pathway/tss00740
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00750,Vitamin B6 metabolism,https://www.kegg.jp/pathway/tss00750
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00760,Nicotinate and nicotinamide metabolism,https://www.kegg.jp/pathway/tss00760
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00770,Pantothenate and CoA biosynthesis,https://www.kegg.jp/pathway/tss00770
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00780,Biotin metabolism,https://www.kegg.jp/pathway/tss00780
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00785,Lipoic acid metabolism,https://www.kegg.jp/pathway/tss00785
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00790,Folate biosynthesis,https://www.kegg.jp/pathway/tss00790
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00670,One carbon pool by folate,https://www.kegg.jp/pathway/tss00670
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00860,Porphyrin metabolism,https://www.kegg.jp/pathway/tss00860
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of cofactors and vitamins,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,https://www.kegg.jp/pathway/tss00130
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00900,Terpenoid backbone biosynthesis,https://www.kegg.jp/pathway/tss00900
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00902,Monoterpenoid biosynthesis,https://www.kegg.jp/pathway/tss00902
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00909,Sesquiterpenoid and triterpenoid biosynthesis,https://www.kegg.jp/pathway/tss00909
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00904,Diterpenoid biosynthesis,https://www.kegg.jp/pathway/tss00904
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00906,Carotenoid biosynthesis,https://www.kegg.jp/pathway/tss00906
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00905,Brassinosteroid biosynthesis,https://www.kegg.jp/pathway/tss00905
Telopea speciosissima (New South Wales waratah),Metabolism,Metabolism of terpenoids and polyketides,ko00908,Zeatin biosynthesis,https://www.kegg.jp/pathway/tss00908
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00940,Phenylpropanoid biosynthesis,https://www.kegg.jp/pathway/tss00940
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",https://www.kegg.jp/pathway/tss00945
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00941,Flavonoid biosynthesis,https://www.kegg.jp/pathway/tss00941
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00944,Flavone and flavonol biosynthesis,https://www.kegg.jp/pathway/tss00944
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00942,Anthocyanin biosynthesis,https://www.kegg.jp/pathway/tss00942
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00943,Isoflavonoid biosynthesis,https://www.kegg.jp/pathway/tss00943
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00901,Indole alkaloid biosynthesis,https://www.kegg.jp/pathway/tss00901
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00950,Isoquinoline alkaloid biosynthesis,https://www.kegg.jp/pathway/tss00950
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",https://www.kegg.jp/pathway/tss00960
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00232,Caffeine metabolism,https://www.kegg.jp/pathway/tss00232
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00965,Betalain biosynthesis,https://www.kegg.jp/pathway/tss00965
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00966,Glucosinolate biosynthesis,https://www.kegg.jp/pathway/tss00966
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00261,Monobactam biosynthesis,https://www.kegg.jp/pathway/tss00261
Telopea speciosissima (New South Wales waratah),Metabolism,Biosynthesis of other secondary metabolites,ko00999,Biosynthesis of various plant secondary metabolites,https://www.kegg.jp/pathway/tss00999
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Transcription,ko03020,RNA polymerase,https://www.kegg.jp/pathway/tss03020
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Transcription,ko03022,Basal transcription factors,https://www.kegg.jp/pathway/tss03022
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Transcription,ko03040,Spliceosome,https://www.kegg.jp/pathway/tss03040
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Translation,ko03010,Ribosome,https://www.kegg.jp/pathway/tss03010
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Translation,ko00970,Aminoacyl-tRNA biosynthesis,https://www.kegg.jp/pathway/tss00970
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Translation,ko03013,Nucleocytoplasmic transport,https://www.kegg.jp/pathway/tss03013
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,https://www.kegg.jp/pathway/tss03015
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Translation,ko03008,Ribosome biogenesis in eukaryotes,https://www.kegg.jp/pathway/tss03008
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko03060,Protein export,https://www.kegg.jp/pathway/tss03060
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,https://www.kegg.jp/pathway/tss04141
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko04130,SNARE interactions in vesicular transport,https://www.kegg.jp/pathway/tss04130
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,https://www.kegg.jp/pathway/tss04120
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko04122,Sulfur relay system,https://www.kegg.jp/pathway/tss04122
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,https://www.kegg.jp/pathway/tss03050
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,https://www.kegg.jp/pathway/tss03018
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03030,DNA replication,https://www.kegg.jp/pathway/tss03030
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03410,Base excision repair,https://www.kegg.jp/pathway/tss03410
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03420,Nucleotide excision repair,https://www.kegg.jp/pathway/tss03420
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03430,Mismatch repair,https://www.kegg.jp/pathway/tss03430
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,https://www.kegg.jp/pathway/tss03440
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03450,Non-homologous end-joining,https://www.kegg.jp/pathway/tss03450
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Replication and repair,ko03460,Fanconi anemia pathway,https://www.kegg.jp/pathway/tss03460
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Chromosome,ko03082,ATP-dependent chromatin remodeling,https://www.kegg.jp/pathway/tss03082
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Chromosome,ko03083,Polycomb repressive complex,https://www.kegg.jp/pathway/tss03083
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Information processing in viruses,ko03250,Viral life cycle - HIV-1,https://www.kegg.jp/pathway/tss03250
Telopea speciosissima (New South Wales waratah),Genetic Information Processing,Information processing in viruses,ko03272,Virion - Hepatitis viruses,https://www.kegg.jp/pathway/tss03272
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Membrane transport,ko02010,ABC transporters,https://www.kegg.jp/pathway/tss02010
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Signal transduction,ko04016,MAPK signaling pathway - plant,https://www.kegg.jp/pathway/tss04016
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,https://www.kegg.jp/pathway/tss04070
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Signal transduction,ko04075,Plant hormone signal transduction,https://www.kegg.jp/pathway/tss04075
